我的推荐,#genre#
厉鬼穿心(美国恐怖片),https://vip1.lz-cdn7.com/20230408/15234_b2ec128a/index.m3u8
鬼追人3(美国恐怖片),https://vip1.lz-cdn7.com/20230408/15233_cefbb6ca/index.m3u8
鬼驱人3(美国恐怖片),https://vip1.lz-cdn7.com/20230408/15230_e6491c06/index.m3u8
鬼屋1988(意大利/美国恐怖片),https://vip1.lz-cdn7.com/20230408/15229_1a18560e/index.m3u8
恶灵稻草人(美国恐怖片),https://vip1.lz-cdn7.com/20230408/15227_15d99a8d/index.m3u8
蛇与彩虹(美国恐怖片),https://vip1.lz-cdn7.com/20230407/15212_7c7331f8/index.m3u8
东北五仙(大陆恐怖片),https://vip1.lz-cdn1.com/20230407/20851_15047394/index.m3u8
湿地2006(加拿大恐怖片),https://vip.lz-cdn16.com/20230407/15887_9917e0ba/index.m3u8
吸血鬼之吻(美国恐怖片),https://vip1.lz-cdn7.com/20230407/15205_b4a1f969/index.m3u8
异变1983(美国恐怖片),https://vip.lz-cdn16.com/20230406/15687_38d19a44/index.m3u8
血沙(美国恐怖片),https://vip.lz-cdn16.com/20230406/15884_07437671/index.m3u8
女巫往事(恐怖片),https://vip.lz-cdn16.com/20230406/15681_2df3bee6/index.m3u8
极度深寒【原声】(美国恐怖片),https://vip.lz-cdn16.com/20230406/15680_e50e608f/index.m3u8
极度深寒【国语】(美国恐怖片),https://vip.lz-cdn16.com/20230406/15682_6b976988/index.m3u8
鬼船2001(美国恐怖片),https://vip.lz-cdn16.com/20230406/15683_2cc36028/index.m3u8
怪从底出(加拿大恐怖片),https://vip.lz-cdn16.com/20230406/15883_04cb5d50/index.m3u8
生人回避5(意大利恐怖片),https://vip1.lz-cdn7.com/20230407/15198_5c481596/index.m3u8
原始的愤怒(意大利/美国恐怖片),https://vip.lz-cdn3.com/20230406/18573_08ae2c19/index.m3u8
凶眼1987(西班牙恐怖片),https://vip.lz-cdn3.com/20230406/18572_9a1c5239/index.m3u8
鬼哭魔嚎(西班牙恐怖片),https://vip.lz-cdn3.com/20230406/18566_eaf93ca6/index.m3u8
继父1987(英国恐怖片),https://vip.lz-cdn3.com/20230405/18550_74e56aee/index.m3u8
畸型人魔(日本恐怖片),https://vip.lz-cdn3.com/20230405/18549_e67e97f4/index.m3u8
生死环线(新加坡恐怖片),https://vip.lz-cdn3.com/20230405/18542_b427bf97/index.m3u8
恐怖歌剧(意大利恐怖片),https://vip.lz-cdn3.com/20230404/18530_0c87b331/index.m3u8
深夜到访(美国恐怖片),https://vip.lz-cdn3.com/20230404/18519_d31d6e64/index.m3u8
它是活尸3：活尸岛(美国恐怖片),https://vip.lz-cdn3.com/20230404/18510_6b4d8531/index.m3u8
谵妄(意大利恐怖片),https://vip.lz-cdn3.com/20230404/18507_bbd328ca/index.m3u8
食人巨蜂(美国恐怖片),https://vip.lz-cdn16.com/20230403/15410_d6d0e5ef/index.m3u8
丧尸之吻(印度恐怖片),https://vip.lz-cdn16.com/20230403/15409_e7912725/index.m3u8
恶魔娃娃(美国恐怖片),https://vip1.lz-cdn7.com/20230403/15168_a5f20b14/index.m3u8
血餐(美国恐怖片),https://vip1.lz-cdn7.com/20230403/15167_81a50a31/index.m3u8
诅咒录影(韩国恐怖片),https://vip.lz-cdn3.com/20230402/18496_d92236ca/index.m3u8
地狱猎手(美国恐怖片),https://vip1.lz-cdn7.com/20230401/15146_8b560a47/index.m3u8
亲切的警察(韩国恐怖片),https://vip.lz-cdn3.com/20230401/18489_01ea59dd/index.m3u8
蝟岛(韩国恐怖片),https://vip1.lz-cdn1.com/20230402/20829_7f2ed9ed/index.m3u8
恶魔的蜂蜜(西班牙恐怖片),https://vip1.lz-cdn7.com/20230401/15144_c9558f05/index.m3u8
玻璃笼(西班牙恐怖片),https://vip1.lz-cdn7.com/20230401/15142_57e6ae02/index.m3u8
无头(美国恐怖片),https://vip.lz-cdn16.com/20230401/15114_d9e6a45c/index.m3u8
骷髅人2005(美国恐怖片),https://vip.lz-cdn16.com/20230401/15111_2954601b/index.m3u8
鲨鱼湖泊(美国恐怖片),https://vip.lz-cdn17.com/20230331/6355_89811143/index.m3u8
鲨卷风6：最后的鲨卷风(美国恐怖片),https://vip.lz-cdn17.com/20230331/6356_1b2e84fa/index.m3u8
鲨卷风5：全球鲨暴【原声】(美国恐怖片),https://vip.lz-cdn17.com/20230331/6354_80e63158/index.m3u8
鲨卷风5：全球鲨暴【国语】(美国恐怖片),https://vip.lz-cdn17.com/20230331/6351_8321923f/index.m3u8
鲨卷风4：四度觉醒(美国恐怖片),https://vip.lz-cdn17.com/20230331/6352_98e2c262/index.m3u8
鲨卷风3(美国恐怖片),https://vip.lz-cdn17.com/20230331/6353_1cb1436b/index.m3u8
鲨卷风2(美国恐怖片),https://vip.lz-cdn17.com/20230331/6349_3b47311e/index.m3u8
鲨卷风(美国恐怖片),https://vip1.lz-cdn1.com/20220418/2561_3f9cc2d1/index.m3u8
狂魔雷克斯(英国恐怖片),https://vip1.lz-cdn7.com/20230401/15137_b05d6d8e/index.m3u8
女校惊魂(美国恐怖片),https://vip1.lz-cdn7.com/20230331/15126_21f355e0/index.m3u8
万鬼惊魂(美国恐怖片),https://vip1.lz-cdn7.com/20230331/15123_8f20df0e/index.m3u8
邪恶发生3(美国恐怖片),https://vip.lz-cdn16.com/20230330/15035_e5cf3ab2/index.m3u8
邪恶发生2(美国恐怖片),https://vip.lz-cdn16.com/20230330/15032_00f0eeee/index.m3u8
邪恶发生(美国恐怖片),https://vip.lz-cdn16.com/20230330/15029_54d845de/index.m3u8
嗜血恶魔1971(菲律宾/美国恐怖片),https://vip.lz-cdn16.com/20230330/15105_90b5cd73/index.m3u8
恐怖魔柜1988(英国恐怖片),https://vip.lz-cdn16.com/20230330/15031_bed65765/index.m3u8
惊世猛兽2002(美国恐怖片),https://vip.lz-cdn16.com/20230330/15033_4c6b29db/index.m3u8
禁域魔怪1987(美国恐怖片),https://vip.lz-cdn16.com/20230330/15030_77c77728/index.m3u8
残酷1995(英国恐怖片),https://vip.lz-cdn16.com/20230330/15107_d8fe22c2/index.m3u8
变形者(美国恐怖片),https://vip.lz-cdn16.com/20230330/15106_3b0454c6/index.m3u8
宝贝鲁比(美国恐怖片),https://vip1.lz-cdn1.com/20230331/20812_9963aa50/index.m3u8
鬼屋穿梭人(美国恐怖片),https://vip.lz-cdn3.com/20230330/18444_3ca698e2/index.m3u8
鬼驱人2(美国恐怖片),https://vip.lz-cdn3.com/20230330/18443_cecf9e11/index.m3u8
哥特1986(英国恐怖片),https://vip.lz-cdn3.com/20230330/18442_bf15e999/index.m3u8
魔鬼碟仙3(加拿大恐怖片),https://vip.lz-cdn3.com/20230330/18436_421ea04e/index.m3u8
桃色谎言(英国恐怖片),https://vip1.lz-cdn1.com/20230329/20799_aec5de86/index.m3u8
血魂(大陆恐怖片),https://vip.lz-cdn16.com/20230329/14972_75cf0781/index.m3u8
魔鬼碟仙(英国/美国恐怖片),https://vip.lz-cdn3.com/20230329/18423_1503ec44/index.m3u8
魔鬼碟仙2(美国恐怖片),https://vip.lz-cdn3.com/20230329/18421_fef41fec/index.m3u8
公寓恶魔(美国恐怖片),https://vip.lz-cdn3.com/20230329/18415_bb859a49/index.m3u8
活活生吞(美国恐怖片),https://vip.lz-cdn3.com/20230329/18406_2d3d1749/index.m3u8
双面女郎(美国恐怖片),https://vip.lz-cdn16.com/20230326/14584_9454e1ae/index.m3u8
德州电锯杀人狂4(美国恐怖片),https://vip.lz-cdn3.com/20230328/18382_0d71d599/index.m3u8
德州电锯杀人狂3(美国恐怖片),https://vip.lz-cdn3.com/20230328/18381_337adf06/index.m3u8
德州电锯杀人狂2(美国恐怖片),https://vip.lz-cdn3.com/20230328/18380_eb2796f5/index.m3u8
魔偶奇谭6(美国恐怖片),https://vip.lz-cdn3.com/20230327/18363_a126b060/index.m3u8
魔偶奇谭4：邪神军团(美国恐怖片),https://vip.lz-cdn3.com/20230327/18362_51e44622/index.m3u8
魔偶奇谭5邪神复苏(美国恐怖片),https://vip.lz-cdn3.com/20230327/18360_c7a06656/index.m3u8
魔偶奇谭3(美国恐怖片),https://vip.lz-cdn3.com/20230327/18356_79af54ae/index.m3u8
魔偶奇谭：至小帝国(英国恐怖片),https://vip.lz-cdn3.com/20230327/18355_203f0fe1/index.m3u8
魔偶奇谭：邪恶终结(美国恐怖片),https://vip.lz-cdn3.com/20230327/18354_83357e64/index.m3u8
魔偶奇谭9傀儡王大战恶魔玩具(美国恐怖片),https://hd.lz-cdn18.com/20230327/1430_049cfd74/index.m3u8
克莱莉塔(菲律宾恐怖片),https://vip1.lz-cdn1.com/20230325/20768_26186ca9/index.m3u8
恐怖高速(美国恐怖片),https://vip1.lz-cdn1.com/20230325/20770_54c3488c/index.m3u8
魔偶奇谭11：崛起(美国恐怖片),https://vip.lz-cdn3.com/20230326/18347_0dce52b8/index.m3u8
魔偶奇谭8遗产(美国恐怖片),https://vip.lz-cdn3.com/20230326/18346_67a3360d/index.m3u8
魔偶奇谭10邪恶轴心(美国恐怖片),https://vip.lz-cdn3.com/20230326/18345_7c4a28a4/index.m3u8
养鬼【国语】(香港恐怖片),https://vip.lz-cdn16.com/20230325/14419_65471cce/index.m3u8
银色子弹1985(美国恐怖片),https://vip1.lz-cdn7.com/20230325/15098_7e65bfa8/index.m3u8
夜半鬼敲门2(美国恐怖片),https://vip1.lz-cdn7.com/20230325/15097_b51280b9/index.m3u8
夜半鬼敲门3(美国恐怖片),https://vip1.lz-cdn7.com/20230325/15096_90ede6aa/index.m3u8
魔偶奇谭2(美国恐怖片),https://vip1.lz-cdn7.com/20230325/15088_00f27f67/index.m3u8
魔偶奇谭1985(西德/美国恐怖片),https://vip1.lz-cdn7.com/20230325/15087_2f31f52f/index.m3u8
魔偶奇谭1989(美国恐怖片),https://vip1.lz-cdn7.com/20230325/15086_c783e8f5/index.m3u8
真心话大冒险2017(美国恐怖片),https://vip1.lz-cdn1.com/20230323/20757_40f97a98/index.m3u8
神话1985(意大利/瑞士恐怖片),https://vip.lz-cdn3.com/20230324/18309_959b98de/index.m3u8
魔茧复活1998(英国恐怖片),https://vip.lz-cdn3.com/20230324/18307_9c654296/index.m3u8
恐怖夜车(美国恐怖片),https://vip.lz-cdn3.com/20230324/18301_32decceb/index.m3u8
活死人之日(美国恐怖片),https://vip.lz-cdn3.com/20230324/18299_cd152a17/index.m3u8
诡订餐(大陆恐怖片),https://vip.lz-cdn16.com/20230323/13977_eb1b3b59/index.m3u8
小熊维尼：血染蜂蜜(英国恐怖片),https://vip.lz-cdn3.com/20230324/18283_03d4981a/index.m3u8
亲爱的爱丽丝(加拿大恐怖片),https://vip1.lz-cdn1.com/20230323/20756_da864318/index.m3u8
民俗怪闻录之诡戏班(大陆恐怖片),https://hd.lz-cdn18.com/20230323/1339_911d0fe1/index.m3u8
一夜情未了(美国恐怖片),https://vip.lz-cdn17.com/20230322/5765_79f2d24a/index.m3u8
阴魂咆哮(美国恐怖片),https://vip.lz-cdn17.com/20230322/5766_df2493c1/index.m3u8
天妖归来(美国恐怖片),https://vip.lz-cdn17.com/20230322/5763_1457a34d/index.m3u8
天妖(美国恐怖片),https://vip.lz-cdn17.com/20230322/5762_fd6eda5a/index.m3u8
深寒食人兽(美国恐怖片),https://vip.lz-cdn17.com/20230322/5760_2a6f55ed/index.m3u8
惊心小说(美国恐怖片),https://vip.lz-cdn17.com/20230322/5751_ddb9f258/index.m3u8
神秘洞穴2009(美国恐怖片),https://vip.lz-cdn3.com/20230323/18259_eb607330/index.m3u8
怒火1984(美国恐怖片),https://vip.lz-cdn3.com/20230323/18257_e3a0cca2/index.m3u8
平安夜,杀人夜(美国恐怖片),https://vip1.lz-cdn7.com/20230322/15064_4da47f6d/index.m3u8
马桶妖怪3(美国恐怖片),https://vip1.lz-cdn7.com/20230322/15063_2381df47/index.m3u8
夜惊魂1982【国语】(香港恐怖片),https://vip1.lz-cdn7.com/20230321/15055_41b24793/index.m3u8
恐惧制造(阿根廷恐怖片),https://vip1.lz-cdn1.com/20230322/20752_3519d166/index.m3u8
舐血夜魔(美国恐怖片),https://vip1.lz-cdn7.com/20230320/15027_2c700d16/index.m3u8
群尸屠城2(意大利恐怖片),https://vip.lz-cdn16.com/20230318/13440_6a230dee/index.m3u8
外星秘族(法国恐怖片),https://vip1.lz-cdn7.com/20230320/15020_08896b1c/index.m3u8
墓地惊魂(美国恐怖片),https://vip.lz-cdn3.com/20230319/18207_72a9e26e/index.m3u8
魔鬼性的仪式(西班牙恐怖片),https://vip.lz-cdn3.com/20230319/18206_00610f1f/index.m3u8
巴斯克维尔的猎犬1959(英国恐怖片),https://vip.lz-cdn3.com/20230319/18197_6310191d/index.m3u8
巴斯克维尔的猎犬1939(美国恐怖片),https://vip.lz-cdn3.com/20230319/18195_37af5934/index.m3u8
奥利维娅(美国恐怖片),https://vip.lz-cdn3.com/20230319/18191_bc7c46e6/index.m3u8
马库巴性经(西班牙恐怖片),https://vip1.lz-cdn7.com/20230318/15016_7bf60a01/index.m3u8
焦虑1983(奥地利恐怖片),https://vip1.lz-cdn7.com/20230318/15015_848d88de/index.m3u8
黑暗之夜1983(美国恐怖片),https://vip1.lz-cdn7.com/20230318/15014_d3f00162/index.m3u8
惊魂记4(美国恐怖片),https://vip1.lz-cdn7.com/20230318/15002_2142fb2a/index.m3u8
惊魂记2(美国恐怖片),https://vip1.lz-cdn7.com/20230318/15001_71be21ac/index.m3u8
惊魂记3(美国恐怖片),https://vip1.lz-cdn7.com/20230318/15000_30562add/index.m3u8
姐妹联谊会惊魂1983(美国恐怖片),https://vip1.lz-cdn7.com/20230318/14999_e4067f7a/index.m3u8
姐妹联谊会惊魂2009(美国恐怖片),https://vip1.lz-cdn7.com/20230318/14997_8c8b4d0a/index.m3u8
98惊魂记(美国恐怖片),https://vip1.lz-cdn7.com/20230318/14993_fbb28c74/index.m3u8
巨蚊之灾(美国恐怖片),https://vip.lz-cdn16.com/20230317/13223_1dab1519/index.m3u8
红鬼仔【粤语】(香港恐怖片),https://vip.lz-cdn3.com/20230317/18157_ab6a01e6/index.m3u8
红鬼仔【国语】(香港恐怖片),https://vip.lz-cdn3.com/20230317/18155_a3837327/index.m3u8
家养小丑(美国恐怖片),https://vip1.lz-cdn1.com/20230317/20711_44a3141e/index.m3u8
人皮灯笼1982【国语】(香港恐怖片),https://vip1.lz-cdn7.com/20230316/14969_1867712f/index.m3u8
魔1983(香港恐怖片),https://vip1.lz-cdn7.com/20230316/14969_1867712f/index.m3u8
碎块(西班牙恐怖片),https://vip1.lz-cdn7.com/20230316/14955_2bc094fa/index.m3u8
食尸人1982(美国恐怖片),https://vip1.lz-cdn7.com/20230316/14953_06dc61b8/index.m3u8
沼泽怪物1982(美国恐怖片),https://vip.lz-cdn3.com/20230315/18140_e640e305/index.m3u8
电钻狂魔(美国恐怖片),https://vip1.lz-cdn7.com/20230315/14946_39f0c96a/index.m3u8
暴君尼禄荒淫史2(意大利恐怖片),https://vip1.lz-cdn7.com/20230315/14942_4cd7e2ad/index.m3u8
恐怖欢乐屋(美国恐怖片),https://vip.lz-cdn3.com/20230314/18116_8ae878d5/index.m3u8
活死人少女(法国恐怖片),https://vip.lz-cdn3.com/20230314/18114_00f38fbe/index.m3u8
食人坑(加拿大恐怖片),https://vip.lz-cdn3.com/20230314/18113_659127ba/index.m3u8
热衷谋杀(意大利/法国恐怖片),https://vip.lz-cdn3.com/20230314/18112_c8b4c507/index.m3u8
罗斯玛丽的杀手(美国恐怖片),https://vip.lz-cdn3.com/20230314/18106_edcbda6f/index.m3u8
黎明之前1981(美国恐怖片),https://vip.lz-cdn3.com/20230314/18103_781cf66c/index.m3u8
篮子里的恶魔(美国恐怖片),https://vip.lz-cdn3.com/20230314/18101_d253958e/index.m3u8
异种魔蝎(美国恐怖片),https://vip.lz-cdn16.com/20230314/12683_223b7c04/index.m3u8
异魔1990(美国恐怖片),https://vip.lz-cdn16.com/20230314/12684_49ddc5db/index.m3u8
食人火蜥蜴(美国恐怖片),https://vip.lz-cdn16.com/20230314/12682_2d827178/index.m3u8
母亲2022(美国恐怖片),https://vip1.lz-cdn1.com/20220531/7113_244754e4/index.m3u8
月满变人狼(美国恐怖片),https://vip.lz-cdn16.com/20230312/12445_3e57d0f9/index.m3u8
夜校惊魂(美国恐怖片),https://vip.lz-cdn16.com/20230312/12446_d653349c/index.m3u8
突变种(美国恐怖片),https://vip.lz-cdn16.com/20230312/12441_34539eb4/index.m3u8
嗜血新年(英国恐怖片),https://vip.lz-cdn16.com/20230312/12440_b5129316/index.m3u8
毛骨悚然的帕格尼尼(意大利恐怖片),https://vip.lz-cdn16.com/20230312/12439_785948f8/index.m3u8
恐怖岛(美国恐怖片),https://vip.lz-cdn16.com/20230312/12438_834b05de/index.m3u8
冰魔：温迪戈之怒(美国恐怖片),https://vip.lz-cdn16.com/20230312/12437_3d016f2e/index.m3u8
风骚俏佳人2(日本恐怖片),https://vip1.lz-cdn7.com/20230312/14924_33c83f63/index.m3u8
风骚俏佳人3(日本恐怖片),https://vip1.lz-cdn7.com/20230312/14923_8eea0bf4/index.m3u8
风骚俏佳人1992(日本恐怖片),https://vip1.lz-cdn7.com/20230312/14922_095737ca/index.m3u8
邪魔1981(台湾恐怖片),https://vip1.lz-cdn7.com/20230312/14920_b1f64cc8/index.m3u8
盖棺了结(美国恐怖片),https://vip1.lz-cdn7.com/20230312/14911_b15ec404/index.m3u8
地狱之夜(美国恐怖片),https://vip1.lz-cdn7.com/20230312/14910_14e8aac7/index.m3u8
稻草人的黑夜(美国恐怖片),https://vip1.lz-cdn7.com/20230312/14909_e9257870/index.m3u8
魔鬼湖(法国恐怖片),https://vip1.lz-cdn7.com/20230312/14905_43924ded/index.m3u8
恶胎(香港恐怖片),https://vip1.lz-cdn7.com/20230312/14902_077ffcd1/index.m3u8
狼人就在你身边(美国恐怖片),https://vip.lz-cdn3.com/20230311/18082_a16af601/index.m3u8
恐怖情人节(加拿大恐怖片),https://vip.lz-cdn3.com/20230311/18080_61d26e2c/index.m3u8
食人族1981(意大利恐怖片),https://vip.lz-cdn3.com/20230311/18072_ba0036a7/index.m3u8
天魔第三集(英国恐怖片),https://vip.lz-cdn3.com/20230311/18071_11212204/index.m3u8
血溅毕业日(美国恐怖片),https://vip.lz-cdn3.com/20230311/18068_ab9c00ec/index.m3u8
猛鬼舔人2(美国恐怖片),https://vip.lz-cdn3.com/20230311/18064_d65ea731/index.m3u8
猛鬼舔人(美国恐怖片),https://vip.lz-cdn3.com/20230311/18063_5e90ef21/index.m3u8
灵车1980(美国恐怖片),https://vip.lz-cdn3.com/20230311/18062_77319844/index.m3u8
狂人(美国恐怖片),https://vip.lz-cdn3.com/20230311/18059_ade807a0/index.m3u8
恐惧症的滋味(英国恐怖片),https://vip.lz-cdn3.com/20230311/18057_33fa4518/index.m3u8
恶魔之夜1980(美国恐怖片),https://vip.lz-cdn3.com/20230311/18054_088c84af/index.m3u8
恶灵之夜(美国恐怖片),https://vip.lz-cdn3.com/20230311/18053_07ee9a95/index.m3u8
超能校园美少女(日本恐怖片),https://vip.lz-cdn3.com/20230311/18052_3cf4a524/index.m3u8
破胆三次5血光再起(英国恐怖片),https://vip1.lz-cdn7.com/20230310/14872_7652bff6/index.m3u8
破胆三次2(英国恐怖片),https://vip1.lz-cdn7.com/20230310/14871_91d5dbd0/index.m3u8
破胆三次3(澳大利亚恐怖片),https://vip1.lz-cdn7.com/20230310/14870_5873fed5/index.m3u8
破胆三次(美国恐怖片),https://vip1.lz-cdn7.com/20230310/14869_b5e57c00/index.m3u8
医院大屠杀(美国恐怖片),https://vip1.lz-cdn7.com/20230310/14865_1baab0ab/index.m3u8
性感食人族(西班牙恐怖片),https://vip1.lz-cdn7.com/20230310/14863_56f1d948/index.m3u8
食人帝国(意大利恐怖片),https://vip1.lz-cdn7.com/20230310/14858_0d84ad0e/index.m3u8
呼喊2006(日本恐怖片),https://vip1.lz-cdn7.com/20230310/14852_73a18691/index.m3u8
达妮卡(美国恐怖片),https://vip.lz-cdn3.com/20230310/18039_57eff64d/index.m3u8
地面之下(美国恐怖片),https://vip.lz-cdn16.com/20230309/12067_193d2a31/index.m3u8
变形幽灵(印度尼西亚/菲律宾恐怖片),https://vip.lz-cdn16.com/20230307/11738_7db2b23c/index.m3u8
地下邪灵(加拿大恐怖片),https://vip.lz-cdn16.com/20230307/11736_09719bad/index.m3u8
截杀外星人(美国恐怖片),https://vip.lz-cdn16.com/20230307/11739_b90c1ed7/index.m3u8
看不见的邪恶(美国恐怖片),https://vip.lz-cdn16.com/20230307/11741_48fa53bc/index.m3u8
猛鬼吓人(美国恐怖片),https://vip.lz-cdn17.com/20230308/5069_19ac9871/index.m3u8
魔域异形(美国恐怖片),https://vip.lz-cdn16.com/20230307/11740_2cadedb4/index.m3u8
玩具凶灵(美国恐怖片),https://vip.lz-cdn17.com/20230308/5071_87f1baaa/index.m3u8
血色月亮(西班牙恐怖片),https://vip.lz-cdn16.com/20230307/11746_3ca741df/index.m3u8
异星骇客(美国恐怖片),https://vip.lz-cdn16.com/20230307/11745_22f2741d/index.m3u8
异形3000(美国恐怖片),https://vip.lz-cdn16.com/20230307/11749_4f64c640/index.m3u8
死不瞑目(美国恐怖片),https://vip1.lz-cdn7.com/20230309/14846_c935a8b8/index.m3u8
牛头人2006(英国/卢森堡/德国/法国/西班牙/意大利/美国恐怖片),https://vip1.lz-cdn7.com/20230309/14844_6d628534/index.m3u8
南瓜恶灵3：安息(美国恐怖片),https://vip1.lz-cdn7.com/20230309/14843_221d01f3/index.m3u8
劳琳：死亡之旅(西德/匈牙利恐怖片),https://vip1.lz-cdn7.com/20230309/14842_1efa4f2e/index.m3u8
恐怖休息站2：别回头(美国恐怖片),https://vip1.lz-cdn7.com/20230309/14841_2653e989/index.m3u8
南瓜恶灵(美国恐怖片),https://vip1.lz-cdn7.com/20230309/14840_c45f22b1/index.m3u8
绝命休息站(美国恐怖片),https://vip1.lz-cdn7.com/20230309/14839_86fcc1c3/index.m3u8
荒蛮孤岛(英国恐怖片),https://vip1.lz-cdn7.com/20230309/14836_7688b8d3/index.m3u8
寄生异种(美国恐怖片),https://vip1.lz-cdn7.com/20230309/14835_08856764/index.m3u8
暗夜逃亡(美国恐怖片),https://vip1.lz-cdn7.com/20230309/14832_b79efa7a/index.m3u8
公寓(韩国恐怖片),https://vip1.lz-cdn7.com/20230308/14825_a39e5bc3/index.m3u8
暗夜来电(美国恐怖片),https://vip1.lz-cdn7.com/20230308/14821_47fbac7a/index.m3u8
神秘马戏团2005(日本恐怖片),https://vip1.lz-cdn7.com/20230308/14814_e9f82b38/index.m3u8
旅人(美国恐怖片),https://vip1.lz-cdn7.com/20230308/14811_969f7e79/index.m3u8
惊魂游戏(美国恐怖片),https://vip1.lz-cdn7.com/20230308/14810_4d15809c/index.m3u8
血肉狂魔(美国恐怖片),https://vip1.lz-cdn7.com/20230308/14807_edcea864/index.m3u8
野性侵袭(美国恐怖片),https://vip1.lz-cdn7.com/20230308/14806_1ad8e99f/index.m3u8
网诱惊魂(美国恐怖片),https://vip1.lz-cdn7.com/20230308/14804_ce9313b0/index.m3u8
突然有一天之第四层(韩国恐怖片),https://vip1.lz-cdn7.com/20230308/14802_6313417c/index.m3u8
鬼来电2003(日本恐怖片),https://vip1.lz-cdn7.com/20230308/14801_d8fd3f49/index.m3u8
人魔线索(德国恐怖片),https://vip1.lz-cdn7.com/20230308/14799_dfbf3788/index.m3u8
遗落之地2006(西班牙/英国/保加利亚恐怖片),https://vip.lz-cdn3.com/20230307/18009_900b1a67/index.m3u8
来电惊魂2006(美国恐怖片),https://vip.lz-cdn3.com/20230307/18003_c8d8fb39/index.m3u8
绝命人口436(加拿大恐怖片),https://vip.lz-cdn3.com/20230307/18002_4bb6bee2/index.m3u8
鬼来电3(日本恐怖片),https://vip.lz-cdn3.com/20230307/18000_b77538a0/index.m3u8
鬼来电2(日本恐怖片),https://vip.lz-cdn3.com/20230307/17999_4d13a30b/index.m3u8
鬼来电2008(美国恐怖片),https://vip.lz-cdn3.com/20230307/17998_36e5441b/index.m3u8
干掉圣诞老人(加拿大恐怖片),https://vip.lz-cdn3.com/20230307/17995_6e7d3151/index.m3u8
复仇之日(丹麦恐怖片),https://vip1.lz-cdn7.com/20230306/14787_1dd13510/index.m3u8
来自阴阳界(美国恐怖片),https://vip.lz-cdn16.com/20230306/11735_859b19a0/index.m3u8
殴打诱发者(韩国恐怖片),https://vip1.lz-cdn7.com/20230306/14782_a2194bc6/index.m3u8
有的人活着有的人死了(英国恐怖片),https://vip1.lz-cdn7.com/20230306/14777_d850259b/index.m3u8
细菌浩劫(美国恐怖片),https://vip1.lz-cdn7.com/20230306/14775_b76c1d7f/index.m3u8
13号驱魔(西班牙恐怖片),https://vip1.lz-cdn7.com/20230306/14772_41fb900a/index.m3u8
死人战争2006(加拿大恐怖片),https://vip1.lz-cdn7.com/20230305/14759_96660cbf/index.m3u8
蚊人(美国恐怖片),https://vip.lz-cdn16.com/20230305/11683_f7600028/index.m3u8
异形再现(美国恐怖片),https://vip.lz-cdn16.com/20230305/11629_e243b073/index.m3u8
杀死恶龙(阿根廷恐怖片),https://vip1.lz-cdn1.com/20230304/20688_d4511770/index.m3u8
血腥蜡笔(菲律宾恐怖片),https://vip1.lz-cdn1.com/20230304/20687_26647df9/index.m3u8
非礼勿言(丹麦/荷兰恐怖片),https://vip.lz15uu.com/20230305/894_880fa46a/index.m3u8
死亡暴动(美国恐怖片),https://vip1.lz-cdn7.com/20230304/14738_25760976/index.m3u8
魔蝎女杀手(加拿大恐怖片),https://vip1.lz-cdn7.com/20230304/14733_9c9af994/index.m3u8
异形人魔(英国恐怖片),https://vip.lz-cdn17.com/20230303/4954_d5faec24/index.m3u8
舞会惊魂3：血夜回魂(加拿大恐怖片),https://vip.lz-cdn17.com/20230303/4956_42ad2286/index.m3u8
无形杀戮(美国恐怖片),https://vip.lz-cdn17.com/20230304/4971_d04aceb1/index.m3u8
梦魇重现(美国恐怖片),https://vip.lz-cdn17.com/20230304/4970_2b354c85/index.m3u8
蛞蝓之灾(西班牙恐怖片),https://vip.lz-cdn17.com/20230304/4969_15b2f7bb/index.m3u8
暗夜大战(美国恐怖片),https://vip.lz-cdn17.com/20230303/4955_fc64ae5e/index.m3u8
困惑的浪漫2(德国恐怖片),https://vip1.lz-cdn7.com/20230304/14730_2080ff87/index.m3u8
绝境(阿塞拜疆恐怖片),https://vip1.lz-cdn7.com/20230304/14728_c0e8e379/index.m3u8
搭便车的人2006(美国恐怖片),https://vip1.lz-cdn7.com/20230304/14714_2b918d77/index.m3u8
吓得要死(美国恐怖片),https://vip.lz-cdn17.com/20230303/4931_ebc99da9/index.m3u8
铁血人狼(美国恐怖片),https://vip.lz-cdn17.com/20230303/4926_d49c7194/index.m3u8
魔爪(意大利恐怖片),https://vip.lz-cdn16.com/20230302/11492_471102c2/index.m3u8
变形金刚5：最后的骑士【英语】(美国恐怖片),https://vip.lzcdn2.com/20220416/3604_f65a2240/index.m3u8
变形金刚5：最后的骑士【国语】(美国恐怖片),https://vip.lz-cdn17.com/20230303/4933_18ac7779/index.m3u8
午夜凶铃3(美国恐怖片),https://vip1.lz-cdn7.com/20230303/14705_94fc5f0f/index.m3u8
黑暗魔法书(罗马尼亚/美国恐怖片),https://vip1.lz-cdn7.com/20230303/14699_ae7ed51a/index.m3u8
非礼勿视2006(美国恐怖片),https://vip1.lz-cdn7.com/20230303/14687_3f47748d/index.m3u8
恶灵春梦(日本恐怖片),https://vip1.lz-cdn7.com/20230303/14685_9170afbe/index.m3u8
雪山惊魂(挪威恐怖片),https://vip1.lz-cdn7.com/20230303/14683_f630c817/index.m3u8
